source,96,dest,82,20
source,73,dest,83,20
source,74,dest,63,20
source,75,dest,64,20
source,76,dest,87,20
source,77,dest,85,20
source,80,dest,86,20
source,80,dest,87,20
source,96,dest,79,20
source,81,dest,80,20
source,82,dest,92,20
source,83,dest,89,20
source,84,dest,76,20
source,85,dest,76,20
source,86,dest,95,20
source,87,dest,96,20
source,96,dest,76,20
source,50,dest,77,20
source,87,dest,78,20
source,88,dest,66,20
source,48,dest,67,20
source,2,dest,68,20
source,60,dest,69,20
source,61,dest,93,20
source,95,dest,51,20
source,51,dest,52,20
source,74,dest,53,20
source,94,dest,54,20
source,95,dest,26,20
source,70,dest,27,20
source,75,dest,28,20
source,92,dest,29,20
source,95,dest,5,20
source,31,dest,6,20
source,66,dest,7,20
source,67,dest,74,20
source,68,dest,75,20
source,69,dest,76,20
source,70,dest,86,20
source,71,dest,81,20
source,53,dest,47,20
source,54,dest,73,20
source,89,dest,74,20
source,90,dest,18,20
source,91,dest,54,20
source,92,dest,54,20
source,93,dest,45,20
source,94,dest,46,20
source,94,dest,39,20
source,63,dest,40,20
source,64,dest,95,20
source,42,dest,96,20
source,43,dest,76,20
source,44,dest,92,20
source,45,dest,85,20
source,66,dest,86,20
source,93,dest,42,20
source,81,dest,43,20
source,83,dest,44,20
source,84,dest,33,20
source,91,dest,34,20
source,92,dest,51,20
source,93,dest,17,20
source,47,dest,18,20
source,92,dest,26,20
source,93,dest,10,20
source,65,dest,11,20
source,84,dest,12,20
source,85,dest,16,20
source,86,dest,39,20
source,87,dest,57,20
source,88,dest,64,20
source,91,dest,21,20
source,55,dest,22,20
source,67,dest,23,20
source,70,dest,24,20
source,71,dest,71,20
source,72,dest,81,20
source,38,dest,82,20
source,39,dest,57,20
source,91,dest,1,20
source,90,dest,2,20
source,90,dest,3,20
source,89,dest,4,20
source,90,dest,14,20
source,77,dest,15,20
source,78,dest,91,20
source,81,dest,92,20
source,89,dest,59,20
source,65,dest,60,20
source,66,dest,43,20
source,67,dest,44,20
source,68,dest,62,20
source,83,dest,63,20
source,28,dest,64,20
source,29,dest,48,20
source,89,dest,25,20
source,68,dest,26,20
source,69,dest,59,20
source,52,dest,60,20
source,62,dest,61,20
source,63,dest,62,20
source,64,dest,79,20
source,65,dest,80,20
source,88,dest,37,20
source,78,dest,38,20
source,80,dest,39,20
source,24,dest,40,20
source,88,dest,2,20
source,63,dest,3,20
source,64,dest,34,20
source,66,dest,35,20
source,86,dest,21,20
source,87,dest,5,20
source,16,dest,6,20
source,85,dest,14,20
source,71,dest,15,20
source,77,dest,16,20
source,78,dest,74,20
source,79,dest,94,20
source,82,dest,25,20
