source384,73,dest384,50,75.0
source384,314,dest384,352,80.0
source384,242,dest384,312,63.0
source384,81,dest384,370,68.0
source384,232,dest384,91,51.0
source384,69,dest384,18,77.0
source384,296,dest384,337,82.0
source384,179,dest384,340,63.0
source384,314,dest384,318,20.0
source384,139,dest384,124,21.0
source384,242,dest384,20,79.0
source384,268,dest384,6,15.0
source384,161,dest384,177,66.0
source384,32,dest384,19,61.0
source384,353,dest384,87,92.0
source384,73,dest384,111,19.0
source384,145,dest384,21,45.0
source384,86,dest384,215,90.0
source384,275,dest384,88,13.0
source384,9,dest384,328,20.0
source384,57,dest384,131,61.0
source384,301,dest384,50,63.0
source384,93,dest384,58,87.0
source384,140,dest384,30,6.0
source384,222,dest384,194,90.0
source384,103,dest384,36,45.0
source384,38,dest384,380,54.0
source384,177,dest384,103,39.0
source384,128,dest384,230,60.0
source384,246,dest384,105,13.0
source384,246,dest384,160,83.0
source384,162,dest384,346,61.0
source384,198,dest384,359,74.0
source384,339,dest384,285,31.0
source384,163,dest384,322,66.0
source384,63,dest384,197,36.0
source384,301,dest384,151,60.0
source384,56,dest384,1,90.0
source384,294,dest384,334,60.0
source384,195,dest384,6,77.0
source384,236,dest384,337,1.0
source384,250,dest384,281,2.0
source384,255,dest384,368,84.0
source384,292,dest384,260,21.0
source384,329,dest384,58,5.0
source384,276,dest384,105,6.0
source384,174,dest384,21,31.0
source384,356,dest384,25,36.0
source384,33,dest384,6,22.0
source384,205,dest384,88,51.0
source384,370,dest384,205,71.0
source384,38,dest384,76,45.0
source384,146,dest384,271,44.0
source384,300,dest384,102,68.0
source384,128,dest384,282,55.0
source384,37,dest384,360,97.0
source384,116,dest384,150,92.0
source384,174,dest384,343,66.0
source384,50,dest384,334,89.0
source384,78,dest384,253,65.0
source384,277,dest384,355,70.0
source384,364,dest384,12,37.0
source384,307,dest384,274,4.0
source384,109,dest384,92,89.0
source384,168,dest384,346,30.0
source384,106,dest384,226,92.0
source384,111,dest384,309,87.0
source384,327,dest384,298,46.0
source384,265,dest384,317,15.0
source384,160,dest384,263,73.0
source384,129,dest384,128,85.0
source384,205,dest384,121,27.0
source384,260,dest384,7,13.0
source384,337,dest384,180,9.0
source384,274,dest384,329,54.0
source384,92,dest384,330,8.0
source384,89,dest384,212,26.0
source384,381,dest384,12,80.0
source384,350,dest384,157,47.0
source384,351,dest384,149,70.0
source384,165,dest384,185,29.0
source384,325,dest384,87,29.0
source384,383,dest384,26,37.0
source384,315,dest384,89,38.0
source384,117,dest384,217,83.0
source384,320,dest384,154,99.0
source384,274,dest384,303,2.0
source384,106,dest384,153,37.0
source384,375,dest384,104,65.0
source384,143,dest384,17,42.0
source384,253,dest384,248,45.0
source384,384,dest384,61,61.0
source384,367,dest384,113,37.0
source384,153,dest384,243,43.0
source384,10,dest384,213,79.0
source384,229,dest384,39,34.0
source384,227,dest384,307,69.0
source384,170,dest384,219,13.0
source384,191,dest384,285,17.0
source384,270,dest384,121,62.0
source384,203,dest384,366,85.0
source384,225,dest384,165,90.0
source384,52,dest384,302,91.0
source384,370,dest384,6,99.0
source384,316,dest384,34,50.0
source384,27,dest384,130,46.0
source384,172,dest384,178,95.0
source384,14,dest384,177,53.0
source384,320,dest384,141,89.0
source384,340,dest384,266,34.0
source384,329,dest384,224,27.0
source384,70,dest384,18,40.0
source384,259,dest384,256,34.0
source384,361,dest384,277,71.0
source384,237,dest384,234,56.0
source384,197,dest384,183,37.0
source384,94,dest384,287,73.0
source384,111,dest384,197,48.0
source384,257,dest384,23,43.0
source384,381,dest384,230,40.0
source384,382,dest384,219,95.0
source384,170,dest384,281,12.0
source384,333,dest384,315,46.0
source384,144,dest384,240,43.0
source384,312,dest384,348,31.0
source384,29,dest384,144,3.0
source384,129,dest384,345,68.0
source384,197,dest384,167,96.0
source384,286,dest384,276,46.0
source384,139,dest384,186,5.0
source384,104,dest384,269,68.0
source384,262,dest384,179,16.0
source384,307,dest384,379,25.0
source384,31,dest384,45,73.0
source384,202,dest384,246,93.0
source384,194,dest384,289,92.0
source384,92,dest384,210,92.0
source384,103,dest384,148,15.0
source384,308,dest384,378,32.0
source384,366,dest384,190,95.0
source384,334,dest384,166,86.0
source384,271,dest384,111,51.0
source384,348,dest384,201,52.0
source384,190,dest384,305,13.0
source384,173,dest384,152,7.0
source384,157,dest384,190,57.0
source384,275,dest384,120,66.0
source384,105,dest384,282,95.0
source384,216,dest384,60,52.0
source384,95,dest384,6,41.0
source384,363,dest384,371,86.0
source384,40,dest384,52,22.0
source384,38,dest384,131,33.0
source384,359,dest384,286,79.0
source384,352,dest384,76,23.0
source384,22,dest384,375,67.0
source384,96,dest384,66,30.0
source384,201,dest384,298,33.0
source384,124,dest384,83,7.0
source384,284,dest384,128,61.0
source384,17,dest384,19,59.0
source384,384,dest384,342,54.0
source384,161,dest384,108,15.0
source384,308,dest384,227,11.0
source384,215,dest384,146,79.0
source384,134,dest384,357,41.0
source384,60,dest384,202,87.0
source384,11,dest384,185,76.0
source384,58,dest384,48,22.0
source384,289,dest384,333,9.0
source384,158,dest384,320,89.0
source384,112,dest384,287,74.0
source384,19,dest384,239,91.0
source384,296,dest384,255,85.0
source384,282,dest384,30,24.0
source384,213,dest384,377,24.0
source384,350,dest384,360,42.0
source384,245,dest384,269,48.0
source384,353,dest384,290,15.0
source384,217,dest384,238,90.0
source384,12,dest384,94,30.0
source384,278,dest384,321,72.0
source384,144,dest384,55,83.0
source384,110,dest384,238,40.0
source384,140,dest384,151,93.0
source384,75,dest384,276,9.0
source384,69,dest384,372,51.0
source384,117,dest384,97,72.0
source384,11,dest384,330,21.0
source384,239,dest384,241,43.0
source384,346,dest384,332,75.0
source384,116,dest384,239,87.0
source384,170,dest384,122,51.0
source384,251,dest384,293,79.0
source384,161,dest384,119,89.0
source384,217,dest384,112,67.0
source384,150,dest384,248,76.0
source384,353,dest384,100,79.0
source384,9,dest384,125,66.0
source384,361,dest384,178,40.0
source384,272,dest384,333,79.0
source384,70,dest384,116,43.0
source384,6,dest384,52,83.0
source384,342,dest384,3,10.0
source384,248,dest384,20,21.0
source384,249,dest384,174,6.0
source384,68,dest384,222,39.0
source384,153,dest384,152,82.0
source384,159,dest384,187,16.0
source384,173,dest384,217,35.0
source384,255,dest384,333,52.0
source384,192,dest384,343,77.0
source384,264,dest384,361,99.0
source384,205,dest384,156,42.0
source384,288,dest384,132,69.0
source384,98,dest384,217,92.0
source384,381,dest384,372,25.0
source384,339,dest384,142,22.0
source384,145,dest384,316,1.0
source384,285,dest384,237,90.0
source384,205,dest384,180,74.0
source384,114,dest384,149,34.0
source384,278,dest384,54,88.0
source384,170,dest384,176,30.0
source384,103,dest384,78,67.0
source384,314,dest384,77,37.0
source384,206,dest384,362,86.0
source384,220,dest384,95,39.0
source384,346,dest384,312,76.0
source384,340,dest384,211,8.0
source384,198,dest384,171,16.0
source384,105,dest384,247,81.0
source384,363,dest384,60,90.0
source384,151,dest384,88,61.0
source384,257,dest384,341,57.0
source384,107,dest384,310,86.0
source384,195,dest384,292,98.0
source384,139,dest384,175,80.0
source384,75,dest384,26,64.0
source384,148,dest384,260,20.0
source384,21,dest384,29,63.0
source384,113,dest384,218,65.0
source384,316,dest384,49,22.0
source384,314,dest384,12,29.0
source384,45,dest384,68,13.0
source384,306,dest384,203,77.0
source384,118,dest384,193,97.0
source384,317,dest384,207,93.0
source384,33,dest384,331,50.0
source384,375,dest384,327,3.0
source384,5,dest384,380,35.0
source384,129,dest384,108,9.0
source384,192,dest384,66,44.0
source384,101,dest384,199,45.0
