source96,6,dest96,6,80.0
source96,46,dest96,12,48.0
source96,89,dest96,38,25.0
source96,38,dest96,66,92.0
source96,6,dest96,94,94.0
source96,75,dest96,49,86.0
source96,77,dest96,58,85.0
source96,53,dest96,25,3.0
source96,78,dest96,11,91.0
source96,49,dest96,27,21.0
source96,25,dest96,43,52.0
source96,75,dest96,20,40.0
source96,73,dest96,15,18.0
source96,50,dest96,40,25.0
source96,88,dest96,38,72.0
source96,27,dest96,12,15.0
source96,24,dest96,75,65.0
source96,96,dest96,42,46.0
source96,30,dest96,6,91.0
source96,90,dest96,51,62.0
source96,96,dest96,83,20.0
source96,40,dest96,30,53.0
source96,86,dest96,86,17.0
source96,12,dest96,23,99.0
source96,93,dest96,28,32.0
source96,14,dest96,52,9.0
source96,8,dest96,40,14.0
source96,22,dest96,85,81.0
source96,59,dest96,60,32.0
source96,45,dest96,4,17.0
source96,6,dest96,35,42.0
source96,37,dest96,28,49.0
source96,18,dest96,73,25.0
source96,20,dest96,96,88.0
source96,70,dest96,72,5.0
source96,65,dest96,5,28.0
source96,41,dest96,82,48.0
source96,76,dest96,75,71.0
source96,14,dest96,11,81.0
source96,25,dest96,57,82.0
source96,52,dest96,86,16.0
source96,27,dest96,64,45.0
source96,50,dest96,79,75.0
source96,78,dest96,68,96.0
source96,74,dest96,61,82.0
source96,21,dest96,34,49.0
source96,76,dest96,38,18.0
source96,13,dest96,61,53.0
source96,35,dest96,64,15.0
source96,8,dest96,57,94.0
source96,61,dest96,39,47.0
source96,95,dest96,71,53.0
source96,16,dest96,45,73.0
source96,50,dest96,93,59.0
source96,30,dest96,56,20.0
source96,47,dest96,8,81.0
source96,71,dest96,46,19.0
source96,35,dest96,18,13.0
source96,27,dest96,90,14.0
source96,29,dest96,82,95.0
source96,8,dest96,74,8.0
source96,51,dest96,95,87.0
source96,83,dest96,96,79.0
source96,69,dest96,4,6.0
source96,18,dest96,72,64.0
source96,88,dest96,42,84.0
source96,4,dest96,67,20.0
source96,54,dest96,20,37.0
source96,90,dest96,43,39.0
source96,1,dest96,10,42.0
source96,25,dest96,79,97.0
source96,90,dest96,9,91.0
source96,65,dest96,58,35.0
source96,29,dest96,15,58.0
source96,3,dest96,7,12.0
source96,7,dest96,23,34.0
source96,11,dest96,27,29.0
source96,25,dest96,54,14.0
source96,61,dest96,22,25.0
source96,62,dest96,53,67.0
source96,75,dest96,53,48.0
source96,31,dest96,14,57.0
source96,60,dest96,70,10.0
source96,21,dest96,85,9.0
source96,71,dest96,56,80.0
source96,89,dest96,11,53.0
source96,52,dest96,81,10.0
source96,6,dest96,32,13.0
source96,64,dest96,8,17.0
source96,25,dest96,66,68.0
source96,23,dest96,43,68.0
source96,53,dest96,3,75.0
source96,38,dest96,61,16.0
source96,37,dest96,11,67.0
source96,41,dest96,29,12.0
source96,54,dest96,44,91.0
source96,54,dest96,31,68.0
source96,38,dest96,93,63.0
source96,35,dest96,88,16.0
source96,11,dest96,45,81.0
source96,45,dest96,95,51.0
source96,86,dest96,4,94.0
source96,21,dest96,49,91.0
source96,40,dest96,62,14.0
source96,12,dest96,2,3.0
source96,89,dest96,17,76.0
source96,68,dest96,3,38.0
source96,56,dest96,80,28.0
source96,15,dest96,35,77.0
source96,39,dest96,17,31.0
source96,10,dest96,64,48.0
source96,6,dest96,15,27.0
source96,26,dest96,59,69.0
source96,34,dest96,24,56.0
source96,82,dest96,2,98.0
source96,17,dest96,27,35.0
source96,11,dest96,50,36.0
source96,61,dest96,38,53.0
source96,31,dest96,6,54.0
source96,19,dest96,84,53.0
source96,57,dest96,55,74.0
source96,76,dest96,22,55.0
source96,89,dest96,66,68.0
source96,56,dest96,26,35.0
source96,40,dest96,53,83.0
source96,53,dest96,74,83.0
source96,67,dest96,68,6.0
source96,39,dest96,76,84.0
source96,24,dest96,96,3.0
source96,49,dest96,60,55.0
source96,33,dest96,52,22.0
source96,86,dest96,39,5.0
source96,86,dest96,19,80.0
source96,20,dest96,50,70.0
source96,47,dest96,31,94.0
source96,32,dest96,96,86.0
source96,13,dest96,56,84.0
source96,96,dest96,31,2.0
source96,53,dest96,9,15.0
source96,49,dest96,19,72.0
source96,11,dest96,54,68.0
source96,79,dest96,1,23.0
source96,56,dest96,52,91.0
source96,64,dest96,28,94.0
source96,75,dest96,78,69.0
source96,34,dest96,71,74.0
source96,31,dest96,44,44.0
source96,82,dest96,70,9.0
source96,76,dest96,37,59.0
source96,14,dest96,49,67.0
source96,27,dest96,71,69.0
source96,52,dest96,21,33.0
source96,76,dest96,72,46.0
source96,62,dest96,69,24.0
source96,23,dest96,82,23.0
source96,39,dest96,47,65.0
source96,17,dest96,65,87.0
source96,43,dest96,90,37.0
source96,17,dest96,56,12.0
source96,78,dest96,79,84.0
