source96,73,dest96,8,8.0
source96,4,dest96,51,32.0
source96,95,dest96,54,52.0
source96,49,dest96,22,37.0
source96,42,dest96,42,39.0
source96,35,dest96,61,13.0
source96,29,dest96,4,32.0
source96,82,dest96,50,30.0
source96,77,dest96,38,53.0
source96,77,dest96,47,54.0
source96,30,dest96,25,55.0
source96,81,dest96,35,10.0
source96,3,dest96,55,70.0
source96,40,dest96,58,55.0
source96,36,dest96,45,36.0
source96,65,dest96,40,31.0
source96,50,dest96,21,29.0
source96,34,dest96,51,55.0
source96,53,dest96,39,90.0
source96,21,dest96,57,49.0
source96,37,dest96,82,96.0
source96,57,dest96,17,84.0
source96,80,dest96,17,92.0
source96,88,dest96,53,20.0
source96,17,dest96,27,39.0
source96,78,dest96,23,80.0
source96,18,dest96,13,32.0
source96,54,dest96,47,44.0
source96,66,dest96,45,5.0
source96,95,dest96,90,65.0
source96,90,dest96,60,93.0
source96,66,dest96,1,68.0
source96,16,dest96,82,41.0
source96,50,dest96,53,70.0
source96,88,dest96,23,15.0
source96,10,dest96,60,42.0
source96,13,dest96,69,64.0
source96,84,dest96,27,28.0
source96,81,dest96,29,98.0
source96,39,dest96,21,65.0
source96,12,dest96,19,29.0
source96,4,dest96,19,64.0
source96,18,dest96,15,13.0
source96,52,dest96,84,22.0
source96,65,dest96,57,75.0
source96,3,dest96,37,2.0
source96,26,dest96,39,79.0
source96,50,dest96,28,50.0
source96,19,dest96,32,69.0
source96,60,dest96,49,59.0
source96,14,dest96,2,69.0
source96,70,dest96,80,27.0
source96,34,dest96,5,23.0
source96,45,dest96,46,93.0
source96,11,dest96,24,2.0
source96,44,dest96,84,10.0
source96,53,dest96,1,81.0
source96,87,dest96,8,53.0
source96,86,dest96,89,78.0
source96,42,dest96,35,45.0
source96,26,dest96,26,98.0
source96,49,dest96,91,54.0
source96,73,dest96,10,8.0
source96,29,dest96,87,1.0
source96,67,dest96,42,49.0
source96,55,dest96,53,69.0
source96,38,dest96,3,57.0
source96,89,dest96,2,63.0
source96,47,dest96,38,4.0
source96,38,dest96,65,35.0
source96,55,dest96,4,61.0
source96,58,dest96,57,44.0
source96,79,dest96,49,4.0
source96,60,dest96,28,6.0
source96,4,dest96,65,87.0
source96,45,dest96,24,74.0
source96,80,dest96,96,94.0
source96,14,dest96,51,68.0
source96,94,dest96,7,19.0
source96,72,dest96,79,3.0
source96,44,dest96,28,79.0
source96,11,dest96,8,70.0
source96,68,dest96,22,21.0
source96,91,dest96,79,78.0
source96,92,dest96,56,14.0
